interaction_id,location,time_of_day,weather
6080,San Francisco,Afternoon,Cloudy
6081,Chicago,Morning,Cloudy
6082,Houston,Evening,Cloudy
6083,New York,Afternoon,Snowy
6084,Chicago,Afternoon,Snowy
6085,San Francisco,Morning,Sunny
6086,New York,Afternoon,Cloudy
6087,San Francisco,Evening,Snowy
6088,New York,Morning,Cloudy
6089,Houston,Afternoon,Rainy
6090,Chicago,Night,Cloudy
6091,Los Angeles,Morning,Rainy
6092,Houston,Evening,Cloudy
6093,New York,Afternoon,Cloudy
6094,Los Angeles,Morning,Cloudy
6095,Los Angeles,Morning,Sunny
6096,San Francisco,Afternoon,Sunny
6097,San Francisco,Afternoon,Snowy
6098,New York,Evening,Cloudy
6099,New York,Night,Cloudy
6100,San Francisco,Afternoon,Rainy
6101,New York,Evening,Sunny
6102,Houston,Afternoon,Cloudy
6103,San Francisco,Night,Rainy
6104,New York,Morning,Rainy
6105,New York,Afternoon,Rainy
6106,New York,Evening,Snowy
6107,New York,Night,Snowy
6108,Los Angeles,Morning,Cloudy
6109,San Francisco,Morning,Snowy
6110,San Francisco,Afternoon,Snowy
6111,Chicago,Morning,Cloudy
6112,Chicago,Night,Sunny
6113,Chicago,Evening,Snowy
6114,San Francisco,Afternoon,Cloudy
6115,San Francisco,Morning,Sunny
6116,San Francisco,Evening,Snowy
6117,Los Angeles,Night,Snowy
6118,Los Angeles,Night,Rainy
6119,San Francisco,Afternoon,Sunny
6120,Los Angeles,Afternoon,Cloudy
6121,Houston,Evening,Rainy
6122,San Francisco,Morning,Rainy
6123,New York,Night,Rainy
6124,San Francisco,Evening,Sunny
6125,Houston,Morning,Cloudy
6126,Houston,Night,Rainy
6127,Los Angeles,Morning,Rainy
6128,Houston,Afternoon,Rainy
6129,San Francisco,Morning,Rainy
6130,Los Angeles,Night,Sunny
6131,Chicago,Night,Snowy
6132,San Francisco,Morning,Sunny
6133,Houston,Afternoon,Cloudy
6134,Chicago,Afternoon,Snowy
6135,Los Angeles,Morning,Sunny
6136,New York,Morning,Rainy
6137,New York,Evening,Sunny
6138,San Francisco,Night,Cloudy
6139,Chicago,Evening,Snowy
6140,San Francisco,Night,Rainy
6141,New York,Night,Cloudy
6142,Chicago,Evening,Rainy
6143,New York,Night,Snowy
6144,Chicago,Afternoon,Sunny
6145,New York,Evening,Cloudy
6146,New York,Morning,Rainy
6147,Los Angeles,Morning,Cloudy
6148,Los Angeles,Evening,Cloudy
6149,New York,Night,Cloudy
6150,San Francisco,Evening,Snowy
6151,Houston,Evening,Sunny
6152,Chicago,Evening,Rainy
6153,Los Angeles,Morning,Snowy
6154,San Francisco,Night,Sunny
6155,Los Angeles,Afternoon,Cloudy
6156,Houston,Morning,Snowy
6157,Chicago,Evening,Sunny
6158,Houston,Evening,Sunny
6159,Chicago,Morning,Cloudy
6160,San Francisco,Evening,Rainy
6161,San Francisco,Evening,Cloudy
6162,Houston,Afternoon,Sunny
6163,Chicago,Night,Cloudy
6164,New York,Morning,Snowy
6165,San Francisco,Afternoon,Snowy
6166,New York,Night,Rainy
6167,San Francisco,Morning,Cloudy
6168,San Francisco,Night,Cloudy
6169,Chicago,Morning,Snowy
6170,Los Angeles,Night,Rainy
6171,New York,Afternoon,Cloudy
6172,New York,Night,Rainy
6173,New York,Night,Snowy
6174,San Francisco,Morning,Cloudy
6175,New York,Evening,Cloudy
6176,Los Angeles,Afternoon,Sunny
6177,Chicago,Night,Snowy
6178,Houston,Afternoon,Rainy
6179,San Francisco,Afternoon,Snowy
6180,Houston,Afternoon,Rainy
6181,Houston,Afternoon,Cloudy
6182,Los Angeles,Evening,Snowy
6183,San Francisco,Afternoon,Cloudy
6184,New York,Afternoon,Snowy
6185,San Francisco,Morning,Rainy
6186,San Francisco,Night,Cloudy
6187,New York,Afternoon,Sunny
6188,Los Angeles,Morning,Cloudy
6189,San Francisco,Morning,Cloudy
6190,New York,Night,Snowy
6191,Los Angeles,Night,Sunny
6192,San Francisco,Night,Snowy
6193,New York,Evening,Sunny
6194,Chicago,Morning,Cloudy
6195,Chicago,Morning,Snowy
6196,San Francisco,Night,Cloudy
6197,San Francisco,Night,Snowy
6198,San Francisco,Morning,Cloudy
6199,New York,Evening,Cloudy
6200,New York,Morning,Sunny
6201,Chicago,Night,Snowy
6202,San Francisco,Morning,Rainy
6203,Los Angeles,Evening,Cloudy
6204,Los Angeles,Afternoon,Snowy
6205,Los Angeles,Morning,Sunny
6206,New York,Night,Cloudy
6207,New York,Morning,Sunny
6208,Houston,Evening,Cloudy
6209,New York,Morning,Cloudy
6210,Houston,Morning,Sunny
6211,New York,Evening,Rainy
6212,San Francisco,Afternoon,Cloudy
6213,Chicago,Morning,Sunny
6214,Los Angeles,Afternoon,Snowy
6215,New York,Evening,Snowy
6216,Los Angeles,Evening,Snowy
6217,Chicago,Night,Cloudy
6218,Houston,Morning,Sunny
6219,Houston,Afternoon,Rainy
6220,Chicago,Night,Snowy
6221,San Francisco,Evening,Snowy
6222,Houston,Morning,Sunny
6223,Houston,Night,Snowy
6224,New York,Afternoon,Rainy
6225,New York,Evening,Sunny
6226,Houston,Morning,Sunny
6227,Chicago,Night,Snowy
6228,Chicago,Morning,Snowy
6229,Houston,Evening,Rainy
6230,New York,Evening,Cloudy
6231,Los Angeles,Evening,Sunny
6232,San Francisco,Morning,Snowy
6233,Los Angeles,Afternoon,Snowy
6234,Chicago,Evening,Cloudy
6235,San Francisco,Evening,Rainy
6236,Los Angeles,Evening,Cloudy
6237,Chicago,Night,Snowy
6238,San Francisco,Night,Snowy
6239,New York,Evening,Rainy
6240,Los Angeles,Afternoon,Sunny
6241,Houston,Night,Cloudy
6242,Chicago,Evening,Sunny
6243,Chicago,Morning,Cloudy
6244,Chicago,Night,Sunny
6245,Chicago,Afternoon,Rainy
6246,Houston,Night,Sunny
6247,Houston,Morning,Sunny
6248,Los Angeles,Evening,Rainy
6249,Chicago,Night,Snowy
6250,Houston,Afternoon,Snowy
6251,Chicago,Afternoon,Sunny
6252,San Francisco,Evening,Snowy
6253,New York,Night,Sunny
6254,Los Angeles,Night,Rainy
6255,New York,Evening,Sunny
6256,San Francisco,Night,Sunny
6257,Houston,Evening,Snowy
6258,San Francisco,Evening,Rainy
6259,Houston,Evening,Sunny
6260,Los Angeles,Afternoon,Rainy
6261,San Francisco,Afternoon,Rainy
6262,Los Angeles,Evening,Sunny
6263,Los Angeles,Night,Sunny
6264,Houston,Evening,Rainy
6265,Houston,Evening,Cloudy
6266,Los Angeles,Evening,Sunny
6267,Los Angeles,Night,Snowy
6268,Chicago,Morning,Cloudy
6269,San Francisco,Morning,Cloudy
6270,Los Angeles,Night,Sunny
6271,Houston,Night,Sunny
6272,San Francisco,Morning,Snowy
6273,San Francisco,Afternoon,Sunny
6274,San Francisco,Morning,Snowy
6275,Los Angeles,Evening,Rainy
6276,New York,Night,Rainy
6277,Chicago,Night,Sunny
6278,Chicago,Evening,Sunny
6279,San Francisco,Evening,Snowy
6280,New York,Morning,Rainy
6281,Los Angeles,Evening,Rainy
6282,Chicago,Morning,Rainy
6283,Chicago,Afternoon,Sunny
6284,San Francisco,Afternoon,Rainy
6285,Los Angeles,Night,Cloudy
6286,Chicago,Night,Snowy
6287,Chicago,Afternoon,Cloudy
6288,Chicago,Afternoon,Cloudy
6289,Houston,Night,Cloudy
6290,Houston,Afternoon,Sunny
6291,New York,Afternoon,Snowy
6292,Houston,Afternoon,Snowy
6293,Chicago,Morning,Sunny
6294,Chicago,Morning,Cloudy
6295,Chicago,Morning,Rainy
6296,Chicago,Afternoon,Cloudy
6297,Los Angeles,Morning,Cloudy
6298,New York,Evening,Cloudy
6299,New York,Night,Sunny
6300,San Francisco,Morning,Cloudy
6301,New York,Night,Sunny
6302,Chicago,Morning,Cloudy
6303,New York,Night,Cloudy
6304,New York,Evening,Cloudy
6305,Los Angeles,Evening,Cloudy
6306,Chicago,Evening,Snowy
6307,Los Angeles,Afternoon,Sunny
6308,Los Angeles,Afternoon,Snowy
6309,Chicago,Night,Snowy
6310,New York,Morning,Rainy
6311,New York,Afternoon,Cloudy
6312,New York,Evening,Cloudy
6313,Houston,Evening,Rainy
6314,Chicago,Morning,Cloudy
6315,Chicago,Morning,Snowy
6316,San Francisco,Morning,Rainy
6317,Los Angeles,Evening,Cloudy
6318,San Francisco,Afternoon,Rainy
6319,Chicago,Afternoon,Snowy
6320,Chicago,Night,Cloudy
6321,Los Angeles,Morning,Rainy
6322,Chicago,Afternoon,Snowy
6323,San Francisco,Afternoon,Rainy
6324,Chicago,Night,Rainy
6325,Houston,Night,Rainy
6326,New York,Morning,Rainy
6327,New York,Afternoon,Rainy
6328,Houston,Morning,Snowy
6329,San Francisco,Night,Sunny
6330,Los Angeles,Evening,Sunny
6331,New York,Afternoon,Rainy
6332,Los Angeles,Afternoon,Cloudy
6333,Houston,Night,Rainy
6334,New York,Evening,Sunny
6335,San Francisco,Afternoon,Cloudy
6336,Los Angeles,Evening,Sunny
6337,Houston,Night,Rainy
6338,San Francisco,Morning,Cloudy
6339,Chicago,Evening,Sunny
6340,San Francisco,Evening,Sunny
6341,San Francisco,Evening,Snowy
6342,Chicago,Evening,Snowy
6343,Los Angeles,Evening,Snowy
6344,New York,Night,Cloudy
6345,New York,Night,Sunny
6346,Los Angeles,Morning,Cloudy
6347,Houston,Evening,Sunny
6348,Chicago,Evening,Rainy
6349,Chicago,Night,Cloudy
6350,New York,Morning,Sunny
6351,Los Angeles,Night,Snowy
6352,Houston,Night,Sunny
6353,Chicago,Evening,Sunny
6354,New York,Evening,Sunny
6355,San Francisco,Evening,Rainy
6356,Houston,Evening,Rainy
6357,New York,Morning,Snowy
6358,San Francisco,Night,Sunny
6359,New York,Afternoon,Rainy
6360,New York,Night,Sunny
6361,Los Angeles,Night,Cloudy
6362,Chicago,Night,Sunny
6363,Houston,Morning,Snowy
6364,San Francisco,Evening,Snowy
6365,New York,Afternoon,Sunny
6366,Los Angeles,Afternoon,Rainy
6367,San Francisco,Night,Cloudy
6368,San Francisco,Night,Snowy
6369,San Francisco,Morning,Sunny
6370,Houston,Afternoon,Rainy
6371,Los Angeles,Morning,Rainy
6372,New York,Night,Sunny
6373,Houston,Night,Snowy
6374,Houston,Morning,Sunny
6375,Los Angeles,Morning,Cloudy
6376,New York,Afternoon,Cloudy
6377,Houston,Morning,Snowy
6378,Chicago,Night,Rainy
6379,New York,Night,Cloudy
6380,Los Angeles,Morning,Sunny
6381,Los Angeles,Morning,Sunny
6382,Houston,Morning,Cloudy
6383,San Francisco,Evening,Sunny
6384,Chicago,Morning,Sunny
6385,Houston,Morning,Snowy
6386,San Francisco,Afternoon,Rainy
6387,New York,Evening,Cloudy
6388,San Francisco,Afternoon,Sunny
6389,Houston,Night,Cloudy
6390,Houston,Evening,Cloudy
6391,San Francisco,Morning,Snowy
6392,Chicago,Evening,Rainy
6393,Houston,Morning,Cloudy
6394,Chicago,Afternoon,Snowy
6395,New York,Morning,Snowy
6396,Los Angeles,Night,Sunny
6397,Los Angeles,Evening,Rainy
6398,New York,Afternoon,Sunny
6399,Houston,Evening,Sunny
6400,San Francisco,Evening,Cloudy
6401,San Francisco,Evening,Rainy
6402,Los Angeles,Evening,Cloudy
6403,San Francisco,Night,Cloudy
6404,New York,Night,Sunny
6405,Chicago,Afternoon,Sunny
6406,Chicago,Night,Cloudy
6407,New York,Afternoon,Sunny
6408,Houston,Afternoon,Cloudy
6409,San Francisco,Evening,Rainy
6410,Chicago,Evening,Sunny
6411,Chicago,Evening,Snowy
6412,Houston,Evening,Cloudy
6413,Los Angeles,Night,Rainy
6414,New York,Afternoon,Cloudy
6415,Houston,Night,Snowy
6416,Los Angeles,Night,Cloudy
6417,Los Angeles,Night,Cloudy
6418,San Francisco,Morning,Rainy
6419,Chicago,Evening,Snowy
6420,Houston,Morning,Sunny
6421,San Francisco,Night,Sunny
6422,Houston,Evening,Cloudy
6423,Los Angeles,Night,Snowy
6424,New York,Morning,Sunny
6425,New York,Afternoon,Snowy
6426,New York,Evening,Snowy
6427,New York,Night,Rainy
6428,New York,Evening,Cloudy
6429,Houston,Evening,Cloudy
6430,New York,Morning,Cloudy
6431,Houston,Night,Snowy
6432,Houston,Morning,Sunny
6433,San Francisco,Afternoon,Sunny
6434,Houston,Night,Sunny
6435,Chicago,Evening,Cloudy
6436,Chicago,Afternoon,Rainy
6437,Houston,Evening,Sunny
6438,Chicago,Afternoon,Snowy
6439,Los Angeles,Morning,Sunny
6440,Los Angeles,Morning,Snowy
6441,Houston,Night,Sunny
6442,Los Angeles,Night,Sunny
6443,San Francisco,Evening,Cloudy
6444,Chicago,Night,Rainy
6445,New York,Evening,Cloudy
6446,Chicago,Night,Snowy
6447,San Francisco,Night,Sunny
6448,Los Angeles,Night,Sunny
6449,Houston,Morning,Snowy
6450,San Francisco,Night,Sunny
6451,Los Angeles,Night,Rainy
6452,Houston,Night,Sunny
6453,Los Angeles,Evening,Rainy
6454,Chicago,Afternoon,Cloudy
6455,New York,Afternoon,Cloudy
6456,Chicago,Evening,Cloudy
6457,New York,Night,Cloudy
6458,Houston,Evening,Cloudy
6459,Los Angeles,Night,Snowy
6460,New York,Morning,Cloudy
6461,Los Angeles,Evening,Sunny
6462,San Francisco,Morning,Cloudy
6463,Chicago,Night,Sunny
6464,Chicago,Night,Snowy
6465,Los Angeles,Afternoon,Snowy
6466,Chicago,Night,Snowy
6467,New York,Morning,Snowy
6468,Chicago,Evening,Cloudy
6469,Chicago,Morning,Snowy
6470,New York,Afternoon,Snowy
6471,San Francisco,Evening,Cloudy
6472,New York,Afternoon,Cloudy
6473,New York,Afternoon,Sunny
6474,Los Angeles,Evening,Snowy
6475,San Francisco,Evening,Rainy
6476,New York,Morning,Cloudy
6477,Chicago,Night,Cloudy
6478,Los Angeles,Evening,Snowy
6479,San Francisco,Evening,Sunny
6480,Los Angeles,Morning,Sunny
6481,Los Angeles,Morning,Rainy
6482,New York,Night,Rainy
6483,San Francisco,Evening,Cloudy
6484,New York,Afternoon,Snowy
6485,Los Angeles,Morning,Snowy
6486,San Francisco,Night,Sunny
6487,Los Angeles,Night,Sunny
6488,Houston,Afternoon,Cloudy
6489,Houston,Evening,Snowy
6490,Los Angeles,Afternoon,Snowy
6491,Chicago,Afternoon,Rainy
6492,Houston,Afternoon,Sunny
6493,Chicago,Afternoon,Rainy
6494,Los Angeles,Afternoon,Snowy
6495,Houston,Afternoon,Rainy
6496,San Francisco,Evening,Snowy
6497,Houston,Morning,Cloudy
6498,Houston,Evening,Rainy
6499,Los Angeles,Morning,Rainy
6500,Chicago,Morning,Rainy
6501,Chicago,Afternoon,Snowy
6502,Chicago,Morning,Sunny
6503,New York,Night,Snowy
6504,Los Angeles,Night,Sunny
6505,New York,Night,Sunny
6506,Houston,Afternoon,Sunny
6507,Los Angeles,Evening,Sunny
6508,New York,Evening,Rainy
6509,New York,Evening,Cloudy
6510,Chicago,Afternoon,Rainy
6511,Los Angeles,Morning,Cloudy
6512,Los Angeles,Evening,Rainy
6513,Houston,Night,Snowy
6514,Houston,Afternoon,Cloudy
6515,Houston,Night,Snowy
6516,Houston,Afternoon,Rainy
6517,New York,Afternoon,Cloudy
6518,Houston,Afternoon,Sunny
6519,San Francisco,Afternoon,Cloudy
6520,Los Angeles,Afternoon,Rainy
6521,San Francisco,Night,Rainy
6522,Houston,Evening,Sunny
6523,San Francisco,Morning,Snowy
6524,Chicago,Night,Rainy
6525,San Francisco,Afternoon,Rainy
6526,San Francisco,Morning,Rainy
6527,New York,Afternoon,Sunny
6528,San Francisco,Night,Rainy
6529,New York,Night,Cloudy
6530,Houston,Evening,Cloudy
6531,Chicago,Night,Rainy
6532,San Francisco,Afternoon,Cloudy
6533,San Francisco,Night,Cloudy
6534,Houston,Evening,Cloudy
6535,San Francisco,Night,Cloudy
6536,Chicago,Evening,Sunny
6537,Houston,Morning,Snowy
6538,Houston,Night,Rainy
6539,Chicago,Night,Rainy
6540,New York,Night,Sunny
6541,San Francisco,Evening,Snowy
6542,Chicago,Afternoon,Rainy
6543,Los Angeles,Evening,Cloudy
6544,Houston,Night,Cloudy
6545,San Francisco,Afternoon,Cloudy
6546,Houston,Evening,Rainy
6547,San Francisco,Evening,Rainy
6548,New York,Night,Cloudy
6549,Houston,Morning,Sunny
6550,Houston,Afternoon,Sunny
6551,Chicago,Night,Cloudy
6552,Los Angeles,Evening,Rainy
6553,Los Angeles,Morning,Cloudy
6554,Chicago,Afternoon,Cloudy
6555,Los Angeles,Evening,Rainy
6556,Los Angeles,Evening,Rainy
6557,Los Angeles,Afternoon,Rainy
6558,New York,Night,Rainy
6559,Chicago,Evening,Rainy
6560,San Francisco,Afternoon,Rainy
6561,San Francisco,Night,Sunny
6562,Chicago,Afternoon,Sunny
6563,San Francisco,Night,Sunny
6564,San Francisco,Night,Snowy
6565,New York,Evening,Snowy
6566,Los Angeles,Evening,Cloudy
6567,Los Angeles,Evening,Cloudy
6568,Houston,Night,Snowy
6569,Chicago,Morning,Snowy
6570,Chicago,Morning,Cloudy
6571,Houston,Night,Cloudy
6572,Houston,Afternoon,Rainy
6573,Los Angeles,Evening,Snowy
6574,San Francisco,Afternoon,Snowy
6575,Houston,Evening,Cloudy
6576,Los Angeles,Night,Cloudy
6577,Chicago,Afternoon,Rainy
6578,San Francisco,Night,Cloudy
6579,Chicago,Afternoon,Cloudy
6580,San Francisco,Afternoon,Sunny
6581,Chicago,Morning,Sunny
6582,San Francisco,Morning,Cloudy
6583,San Francisco,Evening,Rainy
6584,San Francisco,Afternoon,Snowy
6585,New York,Evening,Cloudy
6586,New York,Afternoon,Rainy
6587,Chicago,Afternoon,Cloudy
6588,San Francisco,Morning,Snowy
6589,Los Angeles,Night,Snowy
6590,San Francisco,Night,Rainy
6591,Houston,Afternoon,Sunny
6592,Houston,Morning,Rainy
6593,Houston,Afternoon,Snowy
6594,San Francisco,Evening,Sunny
6595,Chicago,Afternoon,Snowy
6596,Chicago,Evening,Cloudy
6597,New York,Afternoon,Snowy
6598,New York,Night,Sunny
6599,Houston,Night,Cloudy
6600,New York,Evening,Cloudy
6601,San Francisco,Night,Rainy
6602,Houston,Evening,Cloudy
6603,San Francisco,Night,Rainy
6604,San Francisco,Evening,Snowy
6605,San Francisco,Morning,Sunny
6606,Los Angeles,Evening,Sunny
6607,San Francisco,Morning,Sunny
6608,New York,Night,Snowy
6609,San Francisco,Night,Rainy
6610,Houston,Afternoon,Rainy
6611,Los Angeles,Afternoon,Cloudy
6612,Houston,Afternoon,Rainy
6613,Houston,Night,Sunny
6614,Los Angeles,Evening,Rainy
6615,New York,Evening,Cloudy
6616,New York,Afternoon,Rainy
6617,Houston,Afternoon,Sunny
6618,San Francisco,Evening,Snowy
6619,San Francisco,Morning,Sunny
6620,Houston,Evening,Snowy
6621,San Francisco,Night,Rainy
6622,Chicago,Evening,Snowy
6623,Houston,Night,Snowy
6624,Chicago,Afternoon,Sunny
6625,Chicago,Morning,Rainy
6626,Chicago,Evening,Snowy
6627,San Francisco,Afternoon,Cloudy
6628,Houston,Evening,Snowy
6629,Los Angeles,Evening,Sunny
6630,Chicago,Morning,Rainy
6631,Los Angeles,Morning,Sunny
6632,Chicago,Night,Snowy
6633,Houston,Morning,Rainy
6634,New York,Afternoon,Cloudy
6635,Los Angeles,Afternoon,Snowy
6636,Los Angeles,Afternoon,Rainy
6637,Chicago,Afternoon,Cloudy
6638,San Francisco,Afternoon,Sunny
6639,Chicago,Afternoon,Rainy
6640,New York,Evening,Sunny
6641,Los Angeles,Afternoon,Cloudy
6642,San Francisco,Night,Sunny
6643,Los Angeles,Night,Cloudy
6644,San Francisco,Night,Sunny
6645,Chicago,Evening,Snowy
6646,Houston,Night,Rainy
6647,Los Angeles,Afternoon,Sunny
6648,Houston,Night,Rainy
6649,Houston,Afternoon,Cloudy
6650,Chicago,Morning,Snowy
6651,San Francisco,Morning,Rainy
6652,New York,Evening,Snowy
6653,Los Angeles,Night,Rainy
6654,Houston,Morning,Snowy
6655,San Francisco,Morning,Cloudy
6656,Los Angeles,Morning,Snowy
6657,San Francisco,Afternoon,Rainy
6658,Los Angeles,Night,Snowy
6659,Houston,Morning,Snowy
6660,Chicago,Evening,Snowy
6661,New York,Night,Snowy
6662,Los Angeles,Morning,Rainy
6663,San Francisco,Afternoon,Snowy
6664,Chicago,Afternoon,Cloudy
6665,New York,Night,Rainy
6666,Houston,Morning,Sunny
6667,Houston,Morning,Snowy
6668,Houston,Afternoon,Cloudy
6669,New York,Night,Sunny
6670,Houston,Night,Sunny
6671,New York,Morning,Cloudy
6672,New York,Evening,Snowy
6673,Chicago,Evening,Cloudy
6674,Chicago,Morning,Sunny
6675,San Francisco,Morning,Snowy
6676,Houston,Afternoon,Sunny
6677,Houston,Night,Sunny
6678,San Francisco,Night,Snowy
6679,San Francisco,Evening,Cloudy
6680,Los Angeles,Morning,Sunny
6681,Los Angeles,Afternoon,Cloudy
6682,Los Angeles,Night,Snowy
6683,Chicago,Afternoon,Sunny
6684,San Francisco,Night,Snowy
6685,Chicago,Night,Snowy
6686,New York,Night,Cloudy
6687,Houston,Night,Sunny
6688,New York,Night,Rainy
6689,San Francisco,Night,Cloudy
6690,San Francisco,Morning,Rainy
6691,Houston,Night,Cloudy
6692,Chicago,Night,Snowy
6693,Houston,Afternoon,Rainy
6694,San Francisco,Evening,Sunny
6695,San Francisco,Afternoon,Rainy
6696,Houston,Afternoon,Sunny
6697,Houston,Night,Snowy
6698,New York,Morning,Cloudy
6699,Chicago,Night,Snowy
6700,Chicago,Evening,Cloudy
6701,Chicago,Night,Cloudy
6702,San Francisco,Night,Rainy
6703,San Francisco,Afternoon,Cloudy
6704,San Francisco,Afternoon,Cloudy
6705,Chicago,Night,Snowy
6706,Houston,Evening,Rainy
6707,New York,Evening,Cloudy
6708,Houston,Afternoon,Snowy
6709,Los Angeles,Evening,Sunny
6710,San Francisco,Evening,Snowy
6711,Los Angeles,Afternoon,Sunny
6712,Chicago,Evening,Sunny
6713,San Francisco,Morning,Snowy
6714,Houston,Night,Rainy
6715,Houston,Afternoon,Snowy
6716,Chicago,Night,Rainy
6717,Chicago,Night,Rainy
6718,New York,Morning,Snowy
6719,Los Angeles,Night,Sunny
6720,Chicago,Night,Sunny
6721,San Francisco,Afternoon,Cloudy
6722,San Francisco,Night,Snowy
6723,San Francisco,Evening,Rainy
6724,New York,Morning,Cloudy
6725,New York,Afternoon,Rainy
6726,San Francisco,Morning,Rainy
6727,Houston,Night,Rainy
6728,San Francisco,Evening,Rainy
6729,Houston,Morning,Snowy
6730,San Francisco,Afternoon,Sunny
6731,New York,Night,Sunny
6732,Los Angeles,Night,Snowy
6733,Houston,Afternoon,Cloudy
6734,New York,Morning,Snowy
6735,New York,Night,Cloudy
6736,Houston,Morning,Rainy
6737,Chicago,Afternoon,Rainy
6738,Los Angeles,Morning,Cloudy
6739,Houston,Evening,Cloudy
6740,New York,Evening,Sunny
6741,Los Angeles,Morning,Snowy
6742,Houston,Night,Cloudy
6743,Chicago,Morning,Cloudy
6744,Chicago,Night,Snowy
6745,Chicago,Afternoon,Sunny
6746,Chicago,Afternoon,Rainy
6747,San Francisco,Evening,Snowy
6748,Houston,Afternoon,Sunny
6749,San Francisco,Morning,Snowy
6750,San Francisco,Night,Cloudy
6751,Los Angeles,Morning,Sunny
6752,Chicago,Morning,Snowy
6753,Chicago,Afternoon,Rainy
6754,Los Angeles,Afternoon,Snowy
6755,San Francisco,Night,Rainy
6756,Chicago,Morning,Cloudy
6757,Chicago,Afternoon,Sunny
6758,San Francisco,Afternoon,Snowy
6759,Los Angeles,Evening,Sunny
6760,San Francisco,Evening,Sunny
6761,Houston,Afternoon,Cloudy
6762,Houston,Night,Sunny
6763,San Francisco,Night,Cloudy
6764,Los Angeles,Night,Rainy
6765,San Francisco,Afternoon,Rainy
6766,New York,Night,Snowy
6767,New York,Evening,Sunny
6768,Houston,Afternoon,Sunny
6769,San Francisco,Night,Rainy
6770,Chicago,Evening,Snowy
6771,Los Angeles,Evening,Snowy
6772,Chicago,Morning,Sunny
6773,New York,Evening,Snowy
6774,Los Angeles,Afternoon,Snowy
6775,San Francisco,Afternoon,Cloudy
6776,Houston,Night,Snowy
6777,Chicago,Afternoon,Sunny
6778,Chicago,Afternoon,Sunny
6779,Houston,Night,Cloudy
6780,Chicago,Evening,Snowy
6781,New York,Night,Rainy
6782,New York,Afternoon,Cloudy
6783,Los Angeles,Evening,Snowy
6784,Chicago,Afternoon,Sunny
6785,Los Angeles,Morning,Snowy
6786,New York,Evening,Rainy
6787,Los Angeles,Night,Snowy
6788,Los Angeles,Evening,Rainy
6789,Chicago,Evening,Snowy
6790,Chicago,Afternoon,Snowy
6791,Los Angeles,Morning,Rainy
6792,New York,Evening,Sunny
6793,Houston,Night,Cloudy
6794,Los Angeles,Morning,Rainy
6795,Houston,Night,Sunny
6796,San Francisco,Evening,Snowy
6797,San Francisco,Night,Sunny
6798,New York,Morning,Snowy
6799,San Francisco,Night,Cloudy
6800,Houston,Evening,Snowy
6801,Chicago,Night,Cloudy
6802,Los Angeles,Afternoon,Sunny
6803,Houston,Evening,Snowy
6804,Houston,Night,Rainy
6805,Los Angeles,Night,Cloudy
6806,San Francisco,Night,Cloudy
6807,New York,Morning,Snowy
6808,San Francisco,Night,Cloudy
6809,San Francisco,Afternoon,Snowy
6810,Houston,Night,Snowy
6811,Los Angeles,Night,Rainy
